IDCARNET_ACTIVITE;IDPERSONNEL;IDOFFRES;SEMAINE;DATE_CONTRAT;TEMPS_EXTER;TEMPS_BUREAU;KILOMETRAGES;REFERENCE;MONTANT;TRANSPORT;KMTRANSPORT;NBRETRANSPORT;JUSTIFTRANS;MTTRANSPORT;PERDIEM;NBREPERDIEM;DERNIERJOUR;JUSTIFPERDIEM;FRAISDIVERS;JUSTIFDIVERS;MTFRAISDIVERS;AVANCES;MT_LOCATION;NBREPAS;NBRENUITE;JUSTIFREPAS;JUSTIFNUITE;JUSTIFDEMARCHES;VISAING;VISARES
5291;26;2554;4;24/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5292;36;2877;7;16/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;R‚ception ferraillage dalle pleine console pHRDC;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5293;36;2872;7;16/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;Visite impromptue;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5294;36;2907;0;;;;;;0,000000;Forfaits d‚placements;0;1;Modification limite terrain, contr“le impact radie;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5295;36;2907;0;;;;;;0,000000;Forfaits d‚placements;0;1;Contr“le impact modification 1 limite terrain ;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5301;36;2907;7;16/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;Contr“le rectification 1 arˆte bƒtiment g‚omŠtre;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5302;26;2594;4;24/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5303;26;2685;4;26/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5304;26;481;5;30/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;R‚union AGETIP;1;0
5305;14;481;1;02/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;AGETIP;1;0
5306;14;482;1;02/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;SONATEL;1;0
5307;14;482;1;02/01/2012;;;;;0,000000;Voiture;42;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;SAR;1;0
5308;14;2905;1;03/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5309;14;173;1;03/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5310;14;482;1;03/01/2012;;;;;0,000000;Voiture;56;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;SOCOCIM;1;0
5311;14;482;1;04/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;AGETIP;1;0
5312;14;482;1;04/01/2012;;;;;0,000000;Voiture;42;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;ICS Mbao;1;0
5313;14;482;1;05/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;SEID;1;0
5314;14;2905;1;05/01/2012;;;;;0,000000;Voiture;48;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
5315;14;482;1;06/01/2012;;;;;0,000000;Voiture;31;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;MERIDIEN;1;0
5316;14;482;1;06/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;Cayor Technoplus;1;0
5317;14;482;1;06/01/2012;;;;;0,000000;Voiture;40;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;NESTLE;1;0
5318;14;482;2;09/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;AGETIP;1;0
5319;14;482;2;09/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ARCHI ART CONCEPT;1;0
5320;14;482;2;09/01/2012;;;;;0,000000;Voiture;42;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;TOTAL MABO;1;0
5321;14;482;2;10/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;SONATEL;1;0
5322;14;482;2;10/01/2012;;;;;0,000000;Voiture;31;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;H“tel des Almadies;1;0
5323;14;482;2;10/01/2012;;;;;0,000000;Voiture;56;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;SOCOCIM;1;0
5324;14;2905;3;16/01/2012;;;;;0,000000;Voiture;36;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5325;14;1562;3;16/01/2012;;;;;0,000000;Voiture;31;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5326;14;482;3;16/01/2012;;;;;0,000000;Voiture;42;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;ICS Mbao;1;0
5327;14;481;3;17/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;AGETIP;1;0
5328;14;482;3;17/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;NOVOTEL;1;0
5329;14;482;3;17/01/2012;;;;;0,000000;Voiture;42;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;SAR;1;0
5330;14;482;3;18/01/2012;;;;;0,000000;Voiture;165;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;KIRENE;1;0
5331;14;481;3;19/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;AGETIP;1;0
5332;14;482;3;19/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;GAU;1;0
5333;14;482;3;19/01/2012;;;;;0,000000;Voiture;56;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;SOCOCIM;1;0
5334;14;482;0;;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;Cayor Technoplus;1;0
5335;14;482;3;20/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;Cayor Technoplus;1;0
5336;14;482;3;20/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;CFAO Equipements;1;0
5337;14;482;4;23/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;Archi Art Concept;1;0
5338;14;2658;4;23/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5339;14;2682;0;;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5340;14;2682;4;23/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5341;14;2905;4;24/01/2012;;;;;0,000000;Voiture;45;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
5342;14;173;4;24/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5343;14;482;4;25/01/2012;;;;;0,000000;Voiture;270;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;ICS Darou2;1;0
5344;14;481;4;26/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;AGETIP;1;0
5345;14;482;4;26/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;GAU;1;0
5346;14;482;4;26/01/2012;;;;;0,000000;Voiture;40;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;NESTLE;1;0
5347;14;2827;4;27/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5348;14;482;4;27/01/2012;;;;;0,000000;Voiture;42;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;SAR;1;0
5349;14;481;5;30/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ASECNA (Dandjinou);1;0
5350;14;482;5;30/01/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;SEID;1;0
5351;14;482;5;31/01/2012;;;;;0,000000;Voiture;56;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;SOCOCIM;1;0
5352;36;2434;8;20/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;Visite sur site sur demande M d'oeuvre ‚tanch‚it‚ ;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5353;28;2981;7;17/02/2012;;;;;0,000000;;0;0;;0,000000;PerdiŠme Afrique /Jour;6;1;;Frais de transport ;;20 000,000000;0,000000;0,000000;0;0;;;;1;0
5354;28;481;5;01/02/2012;;;;;0,000000;Voiture;150;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;2;0;;;Demarches administratives et commerciales;1;0
5355;28;482;6;08/02/2012;;;;;0,000000;Voiture;160;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;Du 08 au 10 f‚vrier, D‚marches commerciales;1;0
5356;28;482;7;13/02/2012;;;;;0,000000;Voiture;230;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;3;0;;;Du 13 au 17 f‚vrier, visites pour offres, d‚marches administratives et commerciales;1;0
5357;28;173;9;28/02/2012;;;;;0,000000;Voiture;42;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
5358;28;961;9;28/02/2012;;;;;0,000000;Voiture;38;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5359;28;2893;9;28/02/2012;;;;;0,000000;Voiture;42;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5360;28;481;9;29/02/2012;;;;;0,000000;Voiture;42;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;SAIM NONI;1;0
5361;36;2678;8;22/02/2012;;;;;0,000000;Voiture;0;0;R‚ception de fonds de fouille pour 1  site et cuve;0,000000;;0;0;;;;0,000000;0,000000;0,000000;5;2;Tourn‚e effectu‚e sur 3jours +Mosqu‚e Porohane+H“t;Tourn‚e effectu‚e sur 3jours +Mosqu‚e Porohane+H“t;;1;0
5362;36;2916;9;01/03/2012;;;;;0,000000;Voiture;160;0;R‚ception plancher haut RDC ;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;Chantier en dehors de Dakar;;;1;0
5363;36;2872;9;01/03/2012;;;;;0,000000;Forfaits d‚placements;0;1;R‚union de chantier avec le maŒtre d'oeuvre sur si;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5366;12;481;6;10/02/2012;0100;;;;0,000000;Avion / Train ( avec facture);0;0;;0,000000;PerdiŠme Afrique /Jour;1;0;;;;0,000000;0,000000;0,000000;0;0;;;Assembl‚e G‚n‚rale Mixte ALPAGES MALI  Pr‚paration;1;1
5367;12;481;7;13/02/2012;0100;;;;0,000000;Avion / Train ( avec facture);0;0;;0,000000;PerdiŠme Afrique /Jour;0;1;;Repas ;Facture AMANDINE Repas collectif;22 850,000000;0,000000;0,000000;0;0;;;ALPAGES MALI / Passation de service du g‚rant;1;1
5368;12;481;6;11/02/2012;0100;;;;0,000000;;0;0;;0,000000;PerdiŠme Afrique /Jour;1;0;;;;0,000000;0,000000;0,000000;0;0;;;AG MIXTE Jour de l'Assembl‚e;1;1
5369;12;481;6;12/02/2012;0100;;;;0,000000;;0;0;;0,000000;PerdiŠme Afrique /Jour;1;0;;;;0,000000;0,000000;0,000000;0;0;;;AG MIXTE Pr‚paration Passation services du G‚rant;1;1
5370;12;481;51;22/12/2011;0100;;;;0,000000;;0;0;;0,000000;PerdiŠme Afrique /Jour;1;0;;;;0,000000;0,000000;0,000000;0;0;;;Rencontre avec les Filiales;1;1
5371;12;481;51;23/12/2011;0100;;;;0,000000;;0;0;;0,000000;PerdiŠme Afrique /Jour;0;1;;;;0,000000;0,000000;0,000000;0;0;;;R‚union ALPAGES MALI Pr‚paration chgt G‚rant;1;1
5372;37;483;5;01/02/2012;;;;;0,000000;Voiture;54;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES-SAR-ALPAGES-SCPI-TOTAL-ALPAGES;1;0
5373;37;483;5;02/02/2012;;;;;0,000000;Voiture;53;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-SVTP-COSE-ECAV-AGETIP-SENTEC-
SUNEOR-ALPAGES-CEEFDES-ALPAGES";1;0
5374;37;483;6;06/02/2012;;;;;0,000000;Voiture;50;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-NDIAMBOUR SA-LES GLACES DU SS-
SUNEOR-ALPAGES-EKSBS-ALPAGES";1;0
5375;37;483;6;07/02/2012;;;;;0,000000;Voiture;54;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-TOTAL -SAS-ECAV-MADS-SOSENCO-
SCL-SSCTP-ALPAGES-SSBS-ALPAGES";1;0
5376;37;483;6;08/02/2012;;;;;0,000000;Voiture;60;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES-SAR-ETPE-SUNEOR-COSEMAD-BENJA-ALPAGES-NDIAMBOUR SA-ALPAGES;1;0
5377;37;483;6;09/02/2012;;;;;0,000000;Voiture;50;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-EDK-CSS-ECAV-AGETIP-SVTP-GENITE-
FI SARL-SEGOA-EGB-ALPAGES";1;0
5378;37;483;6;10/02/2012;;;;;0,000000;Voiture;52;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-TRE-SUNEOR-CSS-EGBTP-TOTAL-CGC
HENAN CHINE-NIOMRE-SCPI-ALPAGES";1;0
5379;37;483;7;13/02/2012;;;;;0,000000;Voiture;53;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-SENEPRES-CSTI-ETPA-DAROU SALAM
GAU-NDIAMBOUR SA-EKSBS-ALPAGES";1;0
5380;37;483;7;14/02/2012;;;;;0,000000;Voiture;55;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-TRE-CGC-HENAN CHINE-IFACE-SCPI-
SOCABEG-SICAP-ECAV-ALPAGES";1;0
5381;37;483;7;15/02/2012;;;;;0,000000;Voiture;58;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-ETPE-SOGECAM-DIAMOND BANK-TRE
ETPA-BENJA-TOUBA BTP-THEMA-IMMO-EGBTP-
ALPAGES";1;0
5382;37;483;7;16/02/2012;;;;;0,000000;Voiture;55;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-SENTEC-AGETIP-COSEMAD-ECAV-
EGCD-LES GLACES DU SS-TOTAL-SCI NIOMRE
ALPAGES";1;0
5383;37;483;7;17/02/2012;;;;;0,000000;Voiture;65;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-GTA-TOTAL-ASS-CGC-ETPE-SUNEOR-
EKSBS-CSS-ECAV-SAR-ALPAGES";1;0
5384;37;483;8;20/02/2012;;;;;0,000000;Voiture;56;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-CABINET PATHE GAYE-TOTAL-SSCTP-
OMNIBAT-KINE X ACT-DAROU SALAM-ETPA-
ALPAGES";1;0
5385;37;483;8;21/02/2012;;;;;0,000000;Voiture;60;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"GENERALE DES TRAVAUX-SSBS-MADS-EGB-
SUNEOR-EKSBS-ECAV-SOCABEG-COSEMAD-
BENJA-ALPAGES";1;0
5386;37;483;8;22/02/2012;;;;;0,000000;Voiture;52;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-ADJA SENABA-SVTP-TOTAL-SCPI-CGC-
SCI NIOMRE-NDIAMBOUR SA-SENEPRES- CEC-
ALPAGES";1;0
5387;37;483;8;23/02/2012;;;;;0,000000;Voiture;50;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-ETPA-CSTI-BENJA-SICAP-ECAV-EKSBS
IFACE-SVTP-EGCD-SOCABEG-AGETIP-ALPAGES";1;0
5388;37;483;8;24/02/2012;;;;;0,000000;Voiture;38;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;ALPAGES-SAR-ALPAGES-EKSBS-ALPAGES;1;0
5389;37;483;9;27/02/2012;;;;;0,000000;Voiture;42;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-TRE-IFACE-ECOBANK-EGB-ETPA-GAU-
MATFORCE-DAROU SALAM-ALPAGES";1;0
5390;37;483;9;28/02/2012;;;;;0,000000;Voiture;49;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-SEBTPA-EGMBTV-SCPI-AGETIP-ECAV-
NIONRE-CSS-SENEPRES-CSTI-SSBS-ALPAGES";1;0
5391;37;483;9;29/02/2012;;;;;0,000000;Voiture;50;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;"ALPAGES-GTA-SVTP-GAU-CSTP-SUNEOR- CSTI-
BENJA-ALPAGES-ETPE- EKSBS-ALPAGES";1;0
5392;51;487;5;01/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5393;51;2905;5;02/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
5394;51;2957;5;03/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
5395;51;2905;6;07/02/2012;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
5396;51;2905;6;08/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
5397;51;2905;6;09/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
5398;51;487;6;10/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5399;51;988;7;14/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5400;51;3019;7;15/02/2012;;;;;0,000000;Forfaits d‚placements;0;3;(3 sites diff‚rents);0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5401;51;2905;7;16/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
5402;51;2905;8;20/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
5403;51;2905;8;21/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
5404;51;2905;8;22/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
5405;51;2851;8;23/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5406;51;2905;8;24/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
5407;51;2434;9;27/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5408;51;2905;9;28/02/2012;;;;;0,000000;Voiture;45;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
5409;51;2905;9;29/02/2012;;;;;0,000000;Voiture;45;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
5410;47;1765;5;01/02/2012;;;;;0,000000;Voiture;30;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5411;47;2585;5;01/02/2012;;;;;0,000000;Voiture;27;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5412;47;1765;5;03/02/2012;;;;;0,000000;Forfaits d‚placements;30;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5413;47;2063;5;03/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5414;47;2685;6;08/02/2012;;;;;0,000000;Forfaits d‚placements;0;2;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5415;47;2474;6;09/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5416;47;481;6;10/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;voiture avec Eumeu;1;0
5417;47;54;7;13/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5418;47;1765;7;13/02/2012;;;;;0,000000;Voiture;30;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
5419;47;2585;7;13/02/2012;;;;;0,000000;Voiture;27;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5420;47;2474;7;13/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5421;47;227;7;13/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5422;47;1765;7;14/02/2012;;;;;0,000000;Voiture;30;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5423;47;2063;7;14/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5424;47;3013;7;14/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5425;47;2915;8;22/02/2012;;;;;0,000000;Voiture;166;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
5426;47;1765;8;23/02/2012;;;;;0,000000;Voiture;30;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5427;47;2585;8;23/02/2012;;;;;0,000000;Voiture;1;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5428;47;482;6;09/02/2012;;;;;0,000000;Voiture;41;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;diagnostic batiment R+1 … thiaroye azur;1;0
5429;14;482;5;01/02/2012;;;;;0,000000;Voiture;280;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;ISC MINES;1;0
5430;14;482;5;02/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;NOVOTEL;1;0
5431;14;173;5;02/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5432;14;482;5;02/02/2012;;;;;0,000000;Voiture;42;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;SAR;1;0
5433;14;482;5;03/02/2012;;;;;0,000000;Voiture;172;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;KIRENE SIAGRO;1;0
5434;14;0;6;06/02/2012;;;;;0,000000;Voiture;31;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5435;14;482;6;06/02/2012;;;;;0,000000;Voiture;56;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;SOCOCIM;1;0
5436;14;1562;6;07/02/2012;;;;;0,000000;Voiture;31;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5437;14;482;6;07/02/2012;;;;;0,000000;Voiture;42;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;ICS Mbao;1;0
5438;14;2682;6;08/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5439;14;2658;6;08/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5440;14;482;6;08/02/2012;;;;;0,000000;Voiture;42;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;TOTAL Mbao;1;0
5441;14;1737;6;09/02/2012;;;;;0,000000;Forfaits d‚placements;0;1;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;;1;0
5442;14;482;6;09/02/2012;;;;;0,000000;Voiture;31;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;0;0;;;H“tel des Almadies;1;0
5443;14;482;6;09/02/2012;;;;;0,000000;Voiture;40;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;NESTLE;1;0
5444;14;481;6;10/02/2012;;;;;0,000000;;0;0;;0,000000;PerdiŠme Afrique /Jour;6;1;;;;0,000000;0,000000;0,000000;0;0;;;AG ALPAGES Mali ;1;0
5445;14;2905;7;17/02/2012;;;;;0,000000;Voiture;46;0;;0,000000;;0;0;;;;0,000000;0,000000;0,000000;1;0;;;;1;0
